P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18407
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18444
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18481
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18519
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18556
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18593
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18630
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18667
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18704
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18741
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18778
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18815
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18852
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18889
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18926
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,18963
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,19000
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,19036
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,19071
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,19107
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",0,200,19143
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)","(-50, 0)","(0.0, -11.0)","(46, -30)","(0, -117)","(-15, -140)","(111, -129)","(0.0, -11.0)","(96, -30)","(50, -117)","(-130.0, 0.0)","(0.0, -140.0)","(-32, -188)","(18, -188)",0,200,19179
"(-50, 0)","(0.0, -11.0)","(46, -30)","(0, -117)","(-15, -140)","(111, -129)","(0.0, -11.0)","(96, -30)","(50, -117)","(-130.0, 0.0)","(0.0, -140.0)","(-32, -188)","(18, -188)","(-50, 0)","(0.0, -11.0)","(45, -30)","(0.0, -117.0)","(-16, -140)","(110, -129)","(0.0, -11.0)","(95, -30)","(49, -117)","(-131.0, 0.0)","(0.0, -140.0)","(-33, -188)","(17, -188)",0,200,19214
"(-50, 0)","(0.0, -11.0)","(45, -30)","(0.0, -117.0)","(-16, -140)","(110, -129)","(0.0, -11.0)","(95, -30)","(49, -117)","(-131.0, 0.0)","(0.0, -140.0)","(-33, -188)","(17, -188)","(-50, 0)","(0.0, -11.0)","(44, -30)","(0.0, -117.0)","(-17, -140)","(109, -129)","(0.0, -11.0)","(94, -30)","(48, -117)","(-132.0, 0.0)","(0.0, -140.0)","(-34, -188)","(16, -188)",0,200,19250
"(-50, 0)","(0.0, -11.0)","(44, -30)","(0.0, -117.0)","(-17, -140)","(109, -129)","(0.0, -11.0)","(94, -30)","(48, -117)","(-132.0, 0.0)","(0.0, -140.0)","(-34, -188)","(16, -188)","(-50, 0)","(0.0, -11.0)","(43, -30)","(0.0, -117.0)","(-18, -140)","(108, -129)","(0.0, -11.0)","(93, -30)","(47, -117)","(-133.0, 0.0)","(0.0, -140.0)","(-35, -188)","(15, -188)",0,200,19286
"(-50, 0)","(0.0, -11.0)","(43, -30)","(0.0, -117.0)","(-18, -140)","(108, -129)","(0.0, -11.0)","(93, -30)","(47, -117)","(-133.0, 0.0)","(0.0, -140.0)","(-35, -188)","(15, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19321
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19357
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19393
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19429
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19464
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19500
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19536
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19571
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19607
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19643
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19679
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19714
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19750
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19786
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19821
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19857
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19893
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19929
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,19964
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20000
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20037
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20074
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20111
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20148
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20185
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20222
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20259
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20296
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20333
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20370
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20407
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)","(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",0,200,20444
